100	1000	
C	58	21.826509	4.171746	52
C	59	18.093265	14.772652	84
C	60	25.144008	21.727560	19
C	61	5.346225	6.658966	60
C	62	14.955764	3.637764	24
C	63	4.147154	10.813278	46
C	64	9.744210	27.956859	15
C	65	27.254540	18.662864	62
C	66	25.104833	24.543828	83
C	67	14.882233	10.049151	73
C	68	11.829815	19.764935	8
C	69	18.266486	7.767184	58
C	70	4.536900	2.176350	30
C	71	3.235448	19.416221	12
C	72	10.907949	8.648086	95
C	73	9.941575	2.734457	31
C	74	12.819832	28.034839	45
C	75	17.507109	7.963840	58
C	76	19.762399	22.853334	79
C	77	14.622806	4.718164	38
C	78	26.491098	18.769960	27
C	79	15.531442	6.235308	79
C	80	16.726818	12.785981	61
C	81	24.898171	11.831651	29
C	82	7.329810	9.780404	87
C	83	21.880802	19.159624	42
C	84	29.545339	10.147288	85
C	85	26.926808	4.082238	26
C	86	12.323638	0.162256	83
C	87	23.498460	23.231587	66
C	88	8.810342	3.440034	40
C	89	25.966044	21.630174	34
C	90	1.474874	13.473153	49
C	91	29.594013	21.237273	59
C	92	6.326488	14.216819	45
C	93	25.955436	2.817585	24
C	94	2.986779	11.486878	56
C	95	9.052893	19.713597	11
C	96	24.272859	3.951064	86
C	97	1.545249	1.602669	90
C	98	13.731468	23.426051	84
C	99	20.762293	13.276807	45
C	100	3.573338	17.689101	47
C	101	17.359045	15.896977	13
C	102	17.851358	10.857505	56
C	103	9.128564	26.661700	94
C	104	14.297540	5.094608	43
C	105	18.291873	15.772413	1
C	106	18.567761	17.885887	51
C	107	7.009686	24.894249	21
C	108	2.102706	2.965123	90
C	109	27.711834	5.089485	29
C	110	14.452001	6.764727	51
C	111	24.803082	8.724860	50
C	112	10.715792	26.348331	57
C	113	10.327529	24.447260	38
C	114	19.774381	1.089822	43
C	115	7.724067	23.347720	42
C	116	18.778923	25.083112	15
C	117	9.244697	6.630281	25
C	118	5.940618	18.373260	59
C	119	3.291981	20.238157	55
C	120	23.467868	21.583854	10
C	121	6.010571	12.035630	59
C	122	9.469741	13.020257	65
C	123	6.929879	11.572447	55
C	124	15.985380	4.641713	82
C	125	16.661932	0.437380	20
C	126	11.406440	11.465014	17
C	127	9.162240	22.122232	19
C	128	7.813345	19.489769	61
C	129	16.569492	27.587727	100
C	130	20.579591	24.293559	64
C	131	20.935447	9.358514	7
C	132	19.376671	0.180143	64
C	133	15.988795	25.317289	19
C	134	18.553403	19.280776	100
C	135	15.555446	12.021271	6
C	136	10.864630	21.566017	71
C	137	24.056901	20.334371	2
C	138	4.586274	0.986780	78
C	139	1.906818	20.571654	12
C	140	5.628492	18.568750	30
C	141	21.009034	17.034933	29
C	142	0.033764	0.171274	13
C	143	9.157164	7.847110	87
C	144	19.661043	25.726656	18
C	145	5.434836	10.240634	56
C	146	20.020215	26.370283	80
C	147	19.599148	9.396887	84
C	148	26.550426	5.587943	80
C	149	4.714175	15.103830	90
C	150	24.868719	20.269622	38
C	151	27.125101	5.733349	90
C	152	11.835639	21.182002	48
C	153	26.067720	16.421913	54
C	154	22.168781	27.974538	96
C	155	6.993567	27.797274	81
C	156	16.543288	28.002601	25
C	157	14.832206	16.577052	12
C	158	28.173875	23.989371	100
C	159	24.424162	17.834918	85
C	160	19.716027	29.858998	12
C	161	28.075552	9.736243	15
C	162	26.229281	17.674701	44
C	163	19.133129	22.779708	27
C	164	23.262644	23.847305	85
C	165	7.883537	18.131363	43
C	166	14.116926	5.008638	33
C	167	23.864712	25.952565	8
C	168	26.190640	19.932432	97
C	169	12.374478	18.359422	62
C	170	17.906970	19.368044	19
C	171	16.156695	4.450258	26
C	172	17.370645	0.988902	42
C	173	21.027310	15.544520	32
C	174	24.978273	15.451472	64
C	175	3.379438	14.694300	11
C	176	15.310471	1.454990	87
C	177	24.430543	11.539752	95
C	178	19.129691	13.563672	95
C	179	4.319460	12.392335	18
C	180	7.410976	12.202997	36
C	181	0.523698	21.527902	84
C	182	17.211635	24.388410	59
C	183	17.480468	13.402276	83
C	184	14.320843	29.854945	38
C	185	1.761697	2.227813	54
C	186	19.222990	17.918393	16
C	187	6.678071	6.593635	14
C	188	18.907295	27.705382	18
C	189	22.138155	13.885567	15
C	190	13.156854	25.517593	99
C	191	28.579868	28.467325	81
C	192	26.972584	23.010410	81
C	193	10.007077	16.102275	42
C	194	6.574082	14.326537	7
C	195	28.494610	13.985058	65
C	196	26.529534	29.018308	36
C	197	5.512960	13.741170	39
C	198	23.406718	22.993428	24
C	199	27.143445	7.727561	32
C	200	22.848373	28.905143	53
C	201	9.955374	12.071363	43
C	202	16.823535	16.633445	10
C	203	18.664998	5.730830	46
C	204	14.338826	10.803153	26
C	205	19.616398	27.495680	25
C	206	6.320747	18.196265	57
C	207	25.963005	3.293331	64
C	208	11.206675	5.970082	72
C	209	19.395605	17.780757	3
C	210	20.296619	17.890215	81
C	211	1.765815	16.826153	7
C	212	16.908523	7.278775	86
C	213	0.567323	10.315241	92
C	214	0.272203	27.710768	90
C	215	18.042802	23.120576	75
C	216	26.615910	27.998176	45
C	217	5.191940	13.439446	57
C	218	14.631621	23.856938	89
C	219	19.170276	28.970447	62
C	220	4.660091	8.786673	71
C	221	26.466128	10.980838	39
C	222	26.982938	22.429133	42
C	223	14.274169	8.189614	3
C	224	28.399215	3.669774	80
C	225	25.970371	18.695834	49
C	226	21.559990	27.736185	19
C	227	5.521987	8.468513	67
C	228	5.014961	6.089309	39
C	229	18.783754	5.287164	43
C	230	3.800077	6.826557	51
C	231	28.407740	0.415988	43
C	232	4.824733	3.599680	85
C	233	13.855434	19.456354	60
C	234	27.456618	3.025709	89
C	235	18.426801	2.116709	62
C	236	11.812383	14.892929	36
C	237	13.097547	8.795321	97
C	238	7.322062	27.371716	25
C	239	16.984935	5.721276	7
C	240	1.041491	12.955305	99
C	241	24.417110	22.601480	57
C	242	10.691491	29.939097	14
C	243	1.069993	15.706451	36
C	244	6.028406	19.853747	48
C	245	20.993615	9.828483	55
C	246	26.680304	19.401355	63
C	247	10.244471	1.505037	45
C	248	23.001034	24.099905	11
C	249	20.961390	20.457652	3
C	250	27.125614	9.388191	58
C	251	22.574361	8.937997	33
C	252	24.281120	5.671908	41
C	253	17.733318	1.603182	52
C	254	3.043625	4.718253	87
C	255	7.324458	4.085115	72
C	256	17.673558	1.741568	100
C	257	26.686596	28.365049	5
C	258	1.680665	27.756589	90
C	259	14.071500	7.709072	90
C	260	17.610336	5.065115	47
C	261	17.537555	14.290640	40
C	262	24.466470	27.782026	85
C	263	15.795677	17.467504	83
C	264	21.881931	6.757067	51
C	265	7.925156	19.007545	73
C	266	16.145258	0.499517	44
C	267	27.945542	10.426379	87
C	268	6.171426	15.678860	69
C	269	12.029561	9.215050	20
C	270	20.397113	19.354019	93
C	271	13.300166	8.070671	19
C	272	21.095587	9.986761	77
C	273	6.435720	22.776253	58
C	274	7.743350	20.507220	54
C	275	0.485324	25.353686	76
C	276	25.572335	18.022879	64
C	277	9.644326	20.038805	16
C	278	15.804906	25.440003	20
C	279	7.506309	7.686837	26
C	280	2.197070	15.431465	70
C	281	26.694382	18.342328	78
C	282	15.930983	24.639924	10
C	283	28.768707	22.102409	10
C	284	10.318783	10.798267	81
C	285	1.317459	0.715896	96
C	286	0.152286	14.617625	33
C	287	8.786567	21.247874	32
C	288	24.604386	15.222287	1
C	289	14.024126	2.347736	23
C	290	5.729506	14.509451	21
C	291	27.701423	1.301841	47
C	292	2.532330	7.345749	14
C	293	21.340646	18.337235	57
C	294	2.785752	28.846955	30
C	295	26.024072	4.982822	65
C	296	14.278421	22.718454	29
C	297	23.325150	0.209403	25
C	298	17.358377	22.093856	51
C	299	22.311812	27.677161	49
C	300	2.892124	23.629271	45
C	301	28.393057	3.044410	95
C	302	8.246896	7.179623	19
C	303	24.292283	2.851282	73
C	304	22.401910	8.316409	5
C	305	5.199019	28.131416	73
C	306	22.825860	2.900442	48
C	307	29.433258	25.358190	68
C	308	10.246191	20.773904	40
C	309	13.695425	13.031943	20
C	310	19.620859	9.719497	94
C	311	18.014765	3.899280	10
C	312	2.437951	11.339914	49
C	313	4.108683	19.796328	55
C	314	3.433771	26.420495	71
C	315	17.473489	6.325895	29
C	316	20.049766	15.866545	51
C	317	9.370304	28.296663	56
C	318	23.046169	3.662587	60
C	319	1.147945	15.448079	51
C	320	11.978997	6.346964	30
C	321	13.579495	4.804857	32
C	322	9.247406	13.012753	49
C	323	0.163047	19.493596	43
C	324	3.786656	13.858472	89
C	325	2.525539	23.407515	78
C	326	23.577969	20.540304	7
C	327	27.306795	26.015920	69
C	328	1.880218	1.415478	55
C	329	15.812249	5.313989	9
C	330	27.835973	3.285738	70
C	331	11.639884	17.885740	99
C	332	19.152283	21.010188	4
C	333	16.182403	12.198452	88
C	334	24.672776	17.330348	71
C	335	27.646530	6.651773	8
C	336	23.677312	11.226025	12
C	337	11.456630	2.924717	70
C	338	24.238778	11.619676	27
C	339	22.418314	28.025434	4
C	340	25.478148	24.943853	41
C	341	21.432950	19.056118	72
C	342	15.484157	18.739745	65
C	343	15.072038	17.364376	89
C	344	20.155223	0.884287	27
C	345	22.678365	17.991196	87
C	346	4.170024	4.318249	17
C	347	5.876936	23.322307	77
C	348	25.328437	22.059339	42
C	349	5.520759	20.001213	28
C	350	9.389686	3.167289	79
C	351	26.652986	3.066998	23
C	352	14.393314	8.109615	60
C	353	5.991715	8.632092	27
C	354	19.729291	28.410029	66
C	355	6.657526	15.207440	100
C	356	23.353882	28.090476	5
C	357	4.263557	8.838039	24
C	358	16.830221	19.335595	68
C	359	26.202415	6.985444	59
C	360	20.219882	18.880779	33
C	361	24.976640	24.389906	89
C	362	23.199028	0.853576	9
C	363	17.712213	18.527466	88
C	364	22.912915	23.232972	77
C	365	8.528678	2.302601	31
C	366	26.400261	5.181664	95
C	367	5.369599	10.793575	40
C	368	13.291279	11.361315	52
C	369	19.425667	3.020570	73
C	370	9.771343	26.083194	43
C	371	18.228010	3.125225	93
C	372	24.173669	22.491567	45
C	373	11.963264	11.003890	7
C	374	11.827163	8.165679	81
C	375	17.989334	2.047044	23
C	376	27.046458	12.965973	94
C	377	26.436951	20.245487	50
C	378	13.819550	14.149164	99
C	379	8.772952	6.732464	87
C	380	7.382136	17.301631	29
C	381	9.035066	3.782397	77
C	382	22.483295	14.404665	10
C	383	14.575973	5.774574	88
C	384	25.765980	4.001640	3
C	385	8.795144	5.537323	27
C	386	0.084834	27.023154	39
C	387	8.662548	24.258503	59
C	388	19.514722	20.625813	50
C	389	5.262393	1.341884	59
C	390	28.791492	23.251727	69
C	391	3.388929	25.837950	82
C	392	6.217700	29.825879	47
C	393	16.083437	20.037250	29
C	394	13.975043	24.856390	21
C	395	26.769714	21.357179	75
C	396	12.158020	5.804780	59
C	397	25.139577	4.641315	15
C	398	20.209445	9.715550	15
C	399	10.415889	15.975424	63
C	400	13.717190	19.211033	40
C	401	21.512747	13.802024	57
C	402	16.234188	0.175296	55
C	403	8.060527	5.748909	36
C	404	20.801109	13.322920	16
C	405	7.090793	19.592600	35
C	406	6.574647	10.479722	58
C	407	15.430551	12.792347	61
C	408	10.305601	1.513988	36
C	409	2.829596	24.280644	8
C	410	26.370378	29.599310	47
C	411	15.637824	8.528398	65
C	412	5.404090	10.777400	84
C	413	13.169713	25.613535	56
C	414	20.492950	23.585602	4
C	415	11.588960	4.210140	38
C	416	12.796636	3.101707	34
C	417	18.012163	29.030823	43
C	418	3.277003	26.072690	49
C	419	4.779733	24.078111	84
C	420	9.395610	11.870526	1
C	421	13.670712	15.970257	69
C	422	22.350248	29.101263	17
C	423	28.762604	2.655849	47
C	424	0.615251	1.592200	50
C	425	26.936493	26.985628	38
C	426	1.191510	12.574317	22
C	427	5.514026	6.595601	60
C	428	23.351717	18.683739	4
C	429	2.209136	13.844667	88
C	430	12.269342	13.798095	22
C	431	18.054807	25.065977	43
C	432	16.899802	6.066970	44
C	433	24.096801	20.176805	76
C	434	2.139660	28.876533	78
C	435	14.254916	11.535270	11
C	436	10.747059	27.925628	63
C	437	27.505527	3.097307	87
C	438	27.026891	26.268131	71
C	439	5.753156	27.642141	98
C	440	27.860331	2.689650	94
C	441	24.627769	29.051841	18
C	442	15.263967	0.141795	62
C	443	5.647442	8.615684	29
C	444	18.825535	7.856578	25
C	445	22.460351	1.094876	18
C	446	21.654673	10.515158	67
C	447	26.160853	8.554475	59
C	448	16.582128	20.257654	60
C	449	28.731280	18.721788	67
C	450	19.134187	12.986197	94
C	451	0.257058	29.881246	60
C	452	10.911825	27.762586	87
C	453	2.978554	7.938715	10
C	454	24.030716	8.731710	58
C	455	5.580856	21.891047	36
C	456	11.421360	0.208625	47
C	457	20.942888	26.685326	31
C	458	0.350421	26.590330	96
C	459	5.301010	19.175956	3
C	460	4.446908	27.761361	18
C	461	20.270832	26.101581	17
C	462	8.276519	16.431685	97
C	463	4.656056	24.858647	14
C	464	6.689339	3.387336	93
C	465	13.580435	25.823526	75
C	466	16.373533	13.837493	24
C	467	25.704773	27.285357	7
C	468	11.600079	28.683326	61
C	469	5.224072	5.630795	95
C	470	7.415036	10.804929	4
C	471	27.521842	18.836396	7
C	472	11.013554	18.464730	64
C	473	15.521722	11.363975	18
C	474	15.055060	20.822732	35
C	475	0.539930	19.501968	40
C	476	18.584093	20.810762	35
C	477	15.603548	26.860612	53
C	478	7.242447	20.259604	50
C	479	21.719258	13.931787	94
C	480	23.646940	5.299693	19
C	481	9.755313	10.020473	43
C	482	19.137186	5.460086	5
C	483	7.305831	0.737265	6
C	484	4.143412	12.529903	5
C	485	6.368060	11.558448	14
C	486	23.334832	3.889902	93
C	487	0.394844	4.348386	3
C	488	22.354632	15.916566	45
C	489	15.712360	7.409692	88
C	490	6.739298	16.252291	5
C	491	26.911660	25.323391	62
C	492	7.063053	12.515208	57
C	493	22.184002	14.305500	2
C	494	2.774812	13.903260	27
C	495	28.237287	26.421753	49
C	496	19.202953	7.992599	28
C	497	6.442226	8.340139	51
C	498	13.452685	13.748057	55
C	499	9.077404	17.596097	40
C	500	26.277960	15.445464	97
C	501	29.154545	19.612791	10
C	502	19.335366	29.549389	46
C	503	23.961177	11.689998	12
C	504	15.465955	9.673537	27
C	505	19.099690	22.205253	81
C	506	25.925828	16.011350	3
C	507	17.528643	2.988880	13
C	508	28.526558	9.712645	33
C	509	17.294380	1.301370	53
C	510	23.615906	15.531667	58
C	511	27.723123	12.818859	4
C	512	23.524266	4.165349	47
C	513	21.158998	6.976952	62
C	514	17.913405	0.236403	61
C	515	24.573049	14.191365	51
C	516	15.681867	23.727594	28
C	517	3.804156	5.017233	53
C	518	23.276983	27.765332	54
C	519	16.707231	8.742938	72
C	520	7.438869	5.806922	41
C	521	0.948191	3.364697	58
C	522	21.818272	18.476834	85
C	523	6.353577	20.344830	49
C	524	28.189479	23.647958	11
C	525	21.646200	21.805385	12
C	526	9.179625	19.369323	49
C	527	4.624244	2.703891	38
C	528	23.534672	25.783242	14
C	529	9.680843	11.448077	55
C	530	26.019645	4.253891	78
C	531	25.639442	11.701511	62
C	532	27.981485	29.443598	64
C	533	16.718744	21.258468	75
C	534	27.208930	3.425975	25
C	535	0.001406	4.647800	43
C	536	9.232897	0.949597	55
C	537	8.012496	1.051168	27
C	538	19.426431	14.366074	55
C	539	21.395998	17.615910	40
C	540	8.014031	13.042198	79
C	541	9.421295	17.193656	65
C	542	2.411521	14.045539	43
C	543	19.897547	25.946193	26
C	544	9.828781	29.578390	78
C	545	7.394270	5.848425	3
C	546	3.832281	3.033712	28
C	547	17.549936	1.813766	5
C	548	2.477309	4.268680	55
C	549	23.072235	29.686239	81
C	550	7.694656	23.073641	76
C	551	4.334039	16.927552	47
C	552	24.023238	12.346535	91
C	553	17.978721	13.449669	61
C	554	26.712609	9.374719	95
C	555	1.065579	4.726640	1
C	556	22.416917	10.486874	24
C	557	21.920296	24.828438	43
C	558	24.532412	11.817843	91
C	559	20.774631	4.361193	89
C	560	11.396233	28.168900	97
C	561	10.209618	15.228514	20
C	562	1.202612	27.759555	50
C	563	17.042280	3.679921	13
C	564	2.028235	10.114515	94
C	565	3.366161	9.722890	26
C	566	3.188156	7.700199	55
C	567	26.650443	27.211394	49
C	568	20.046735	14.629163	52
C	569	10.661062	16.759344	61
C	570	24.003882	11.726641	88
C	571	21.485984	16.420799	83
C	572	22.213515	13.406280	25
C	573	11.249237	16.745927	30
C	574	25.224124	2.023868	60
C	575	21.107120	6.620356	3
C	576	0.192768	1.316738	84
C	577	21.848870	1.395380	87
C	578	29.076293	8.891150	7
C	579	5.075301	1.104528	38
C	580	19.005665	8.441462	68
C	581	10.827418	22.193821	35
C	582	16.141661	7.477861	37
C	583	19.405214	6.188396	10
C	584	22.107024	0.066277	47
C	585	22.947740	16.110906	31
C	586	11.792918	14.433724	10
C	587	2.531705	4.006433	70
C	588	27.840004	13.780942	26
C	589	20.752360	23.064128	52
C	590	15.804810	11.859481	58
C	591	29.684484	15.997578	74
C	592	13.176219	21.533354	71
C	593	17.392958	12.252512	59
C	594	0.424505	22.468259	86
C	595	13.357040	19.430170	65
C	596	0.909721	24.184458	84
C	597	11.623990	17.051382	40
C	598	1.662319	1.029205	65
C	599	23.239778	23.769344	87
C	600	1.095481	16.187518	53
C	601	9.880250	12.888399	4
C	602	0.621242	12.411955	69
C	603	16.894832	28.461246	77
C	604	26.192897	7.647192	33
C	605	21.525374	11.997707	28
C	606	19.506673	21.209858	31
C	607	27.995284	2.682892	68
C	608	12.743212	15.388242	67
C	609	14.935404	13.167717	38
C	610	7.856501	28.292443	5
C	611	2.597886	8.766222	34
C	612	22.476902	14.221877	72
C	613	25.817604	24.139221	93
C	614	15.251081	19.057382	95
C	615	17.908564	16.346563	18
C	616	5.244900	27.788814	76
C	617	29.234962	5.866142	56
C	618	10.200769	16.129794	39
C	619	4.327388	6.393666	1
C	620	23.776986	25.852762	8
C	621	18.391373	13.283658	48
C	622	17.062619	16.386657	74
C	623	15.966550	29.805831	78
C	624	1.774899	0.901954	58
C	625	12.973548	9.631401	60
C	626	29.194397	15.571435	94
C	627	18.397623	21.671299	93
C	628	29.793311	14.215228	51
C	629	15.810520	15.044393	58
C	630	3.272610	3.719084	79
C	631	1.390956	8.517510	3
C	632	1.507898	0.625917	61
C	633	14.383652	11.708667	48
C	634	16.755711	18.711040	32
C	635	18.102333	10.532697	45
C	636	14.563802	6.493706	27
C	637	23.816355	1.626421	62
C	638	22.880363	9.782905	12
C	639	1.432253	24.655263	93
C	640	10.684859	14.405801	99
C	641	4.286663	9.879256	69
C	642	29.977235	22.684287	78
C	643	1.550555	29.770547	22
C	644	6.899514	17.361074	61
C	645	14.814940	10.172124	72
C	646	21.080158	16.205895	91
C	647	18.689634	22.588057	88
C	648	16.831813	3.073287	80
C	649	4.296724	3.587524	81
C	650	21.784327	22.399057	88
C	651	14.120221	6.348129	87
C	652	28.892763	7.936576	80
C	653	7.974550	21.773126	14
C	654	17.719482	9.406803	64
C	655	16.428389	28.404341	37
C	656	23.812603	20.715052	25
C	657	8.283596	23.789839	10
C	658	13.399339	9.834151	29
C	659	23.560386	20.298853	75
C	660	27.195225	8.375326	67
C	661	0.470977	18.275383	60
C	662	24.581221	19.160612	30
C	663	10.863440	11.413034	28
C	664	22.233898	15.160164	59
C	665	15.000558	14.018225	61
C	666	7.559221	29.120779	72
C	667	20.366354	6.451984	85
C	668	7.057356	28.340904	74
C	669	28.225110	24.776837	36
C	670	7.747706	14.653499	30
C	671	23.181178	1.560310	25
C	672	5.368551	1.464774	4
C	673	25.350149	18.767890	59
C	674	11.298925	18.910534	46
C	675	9.066743	8.494151	16
C	676	27.285860	9.537720	83
C	677	26.769534	21.867081	89
C	678	28.698332	7.632974	4
C	679	3.280115	20.932230	62
C	680	22.793138	18.280673	69
C	681	4.950455	0.352359	43
C	682	17.401452	25.316809	48
C	683	6.804343	24.458807	1
C	684	23.657713	5.029453	56
C	685	19.235644	1.405419	63
C	686	19.682953	12.416822	37
C	687	2.965728	25.051504	32
C	688	13.881597	28.315877	72
C	689	13.819394	25.180522	18
C	690	17.226411	22.886138	59
C	691	3.674673	14.512271	39
C	692	2.423858	0.444207	77
C	693	6.379352	1.122190	88
C	694	8.077181	9.659467	18
C	695	22.054420	0.870319	35
C	696	27.940139	27.004876	100
C	697	1.222678	15.341591	41
C	698	22.321685	8.027021	71
C	699	9.800398	15.979397	73
C	700	13.056474	29.036042	28
C	701	17.384816	2.739427	52
C	702	11.452865	20.350544	97
C	703	27.790931	25.334461	83
C	704	18.666421	11.610325	11
C	705	20.514983	5.892832	95
C	706	4.496463	24.189656	99
C	707	20.405103	6.920321	93
C	708	24.633863	26.784455	83
C	709	8.042511	2.711044	54
C	710	6.443922	0.096931	54
C	711	3.581363	4.384061	3
C	712	27.101807	4.804041	48
C	713	19.725652	19.423492	53
C	714	12.831062	29.526049	55
C	715	5.402889	25.887536	56
C	716	28.562092	22.787705	15
C	717	28.626963	10.014956	92
C	718	13.138249	26.417894	87
C	719	5.349418	1.804670	39
C	720	8.028219	25.864401	61
C	721	7.697503	12.524682	45
C	722	20.054057	28.102606	29
C	723	19.445002	14.687920	89
C	724	24.887061	27.487513	84
C	725	17.398964	1.330983	46
C	726	27.584445	20.980327	23
C	727	5.715043	24.686252	35
C	728	25.784368	25.440695	38
C	729	14.109744	8.615429	45
C	730	24.966744	19.512633	8
C	731	4.502965	23.528836	66
C	732	12.300338	3.129928	97
C	733	3.543792	25.438587	56
C	734	29.547822	8.893210	48
C	735	27.243258	7.576041	7
C	736	4.757611	4.940760	50
C	737	20.100722	24.811668	98
C	738	3.043366	9.545725	51
C	739	9.499589	27.930427	84
C	740	7.033238	26.898553	3
C	741	29.261410	4.617683	4
C	742	17.878880	4.976453	39
C	743	29.303935	13.663248	51
C	744	0.417148	13.413679	56
C	745	22.278678	25.383892	93
C	746	2.926312	26.781643	6
C	747	18.912728	15.226650	22
C	748	29.911571	22.456520	36
C	749	10.665237	29.459393	92
C	750	1.349730	7.908495	12
C	751	7.035434	6.107341	96
C	752	12.849255	27.136156	89
C	753	0.919010	15.892621	40
C	754	6.681880	10.418599	84
C	755	13.823048	13.715118	24
C	756	7.317152	13.084458	37
C	757	18.332801	25.196032	58
C	758	18.060911	17.636736	59
C	759	8.859281	18.478058	27
C	760	1.050415	1.137959	3
C	761	13.861950	3.976727	66
C	762	27.919602	2.774678	92
C	763	19.203377	27.831173	51
C	764	25.231199	29.868615	21
C	765	27.290566	26.580929	91
C	766	7.777110	4.326000	9
C	767	2.688270	20.626365	23
C	768	1.462156	3.607280	89
C	769	6.518986	8.144036	59
C	770	14.025879	20.342035	58
C	771	21.859154	21.343031	91
C	772	3.426492	10.191956	62
C	773	16.539063	21.487403	96
